series_id        ,area_code,item_code,base_period,begin_year,begin_period,end_year,end_period
CUUS0110SACL1    ,0110,SACL1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SACL11   ,0110,SACL11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAD      ,0110,SAD,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAE      ,0110,SAE,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAEC     ,0110,SAEC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAES     ,0110,SAES,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF      ,0110,SAF,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF1     ,0110,SAF1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF11    ,0110,SAF11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF111   ,0110,SAF111,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF112   ,0110,SAF112,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF113   ,0110,SAF113,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF114   ,0110,SAF114,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF115   ,0110,SAF115,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAF116   ,0110,SAF116,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAG      ,0110,SAG,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAGC     ,0110,SAGC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAGS     ,0110,SAGS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAH      ,0110,SAH,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAH1     ,0110,SAH1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAH2     ,0110,SAH2,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAH21    ,0110,SAH21,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAH3     ,0110,SAH3,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAH31    ,0110,SAH31,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAM      ,0110,SAM,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAN      ,0110,SAN,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SANL1    ,0110,SANL1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SANL11   ,0110,SANL11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAR      ,0110,SAR,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAS      ,0110,SAS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SASL2RS  ,0110,SASL2RS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SASL5    ,0110,SASL5,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAT      ,0110,SAT,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SAT1     ,0110,SAT1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SATCLTB  ,0110,SATCLTB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEEB     ,0110,SEEB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEFJ     ,0110,SEFJ,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEFV     ,0110,SEFV,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEHA     ,0110,SEHA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEHC     ,0110,SEHC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEHC01   ,0110,SEHC01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEHF     ,0110,SEHF,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEHF01   ,0110,SEHF01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SEHF02   ,0110,SEHF02,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SETA     ,0110,SETA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SETA01   ,0110,SETA01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SETA02   ,0110,SETA02,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SETB     ,0110,SETB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SETB01   ,0110,SETB01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SETE     ,0110,SETE,DECEMBER 2017=100,2018,S01,2021,S03
CUUS0110SS47014  ,0110,SS47014,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SS47015  ,0110,SS47015,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0110SS47016  ,0110,SS47016,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SA0      ,0120,SA0,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SA0E     ,0120,SA0E,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SA0L1E   ,0120,SA0L1E,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SA0L2    ,0120,SA0L2,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SA0L5    ,0120,SA0L5,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SA0LE    ,0120,SA0LE,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAA      ,0120,SAA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAC      ,0120,SAC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SACL1    ,0120,SACL1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SACL11   ,0120,SACL11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAD      ,0120,SAD,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAE      ,0120,SAE,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAEC     ,0120,SAEC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAES     ,0120,SAES,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF      ,0120,SAF,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF1     ,0120,SAF1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF11    ,0120,SAF11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF111   ,0120,SAF111,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF112   ,0120,SAF112,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF113   ,0120,SAF113,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF114   ,0120,SAF114,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF115   ,0120,SAF115,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAF116   ,0120,SAF116,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAG      ,0120,SAG,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAGC     ,0120,SAGC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAGS     ,0120,SAGS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAH      ,0120,SAH,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAH1     ,0120,SAH1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAH2     ,0120,SAH2,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAH21    ,0120,SAH21,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAH3     ,0120,SAH3,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAH31    ,0120,SAH31,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAM      ,0120,SAM,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAN      ,0120,SAN,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SANL1    ,0120,SANL1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SANL11   ,0120,SANL11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAR      ,0120,SAR,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAS      ,0120,SAS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SASL2RS  ,0120,SASL2RS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SASL5    ,0120,SASL5,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAT      ,0120,SAT,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SAT1     ,0120,SAT1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SATCLTB  ,0120,SATCLTB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEEB     ,0120,SEEB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEFJ     ,0120,SEFJ,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEFV     ,0120,SEFV,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEHA     ,0120,SEHA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEHC     ,0120,SEHC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEHC01   ,0120,SEHC01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEHF     ,0120,SEHF,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEHF01   ,0120,SEHF01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SEHF02   ,0120,SEHF02,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SETA     ,0120,SETA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SETA01   ,0120,SETA01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SETA02   ,0120,SETA02,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SETB     ,0120,SETB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SETB01   ,0120,SETB01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SETE     ,0120,SETE,DECEMBER 2017=100,2018,S01,2021,S03
CUUS0120SS47014  ,0120,SS47014,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SS47015  ,0120,SS47015,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0120SS47016  ,0120,SS47016,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0200AA0      ,0200,AA0,DECEMBER 1977=100,1984,S01,2024,S03
CUUS0200SA0      ,0200,SA0,1982-84=100,1984,S01,2024,S03
CUUS0200SA0E     ,0200,SA0E,1982-84=100,1984,S01,2024,S03
CUUS0200SA0L1    ,0200,SA0L1,1982-84=100,1984,S01,2024,S03
CUUS0200SA0L1E   ,0200,SA0L1E,1982-84=100,1984,S01,2024,S03
CUUS0200SA0L2    ,0200,SA0L2,1982-84=100,1984,S01,2024,S03
CUUS0200SA0L5    ,0200,SA0L5,1982-84=100,1984,S01,2024,S03
CUUS0200SA0LE    ,0200,SA0LE,1982-84=100,1984,S01,2024,S03
CUUS0200SAA      ,0200,SAA,1982-84=100,1984,S01,2024,S03
CUUS0200SAC      ,0200,SAC,1982-84=100,1984,S01,2024,S03
CUUS0200SACE     ,0200,SACE,1982-84=100,1984,S01,2024,S03
CUUS0200SACL1    ,0200,SACL1,1982-84=100,1984,S01,2024,S03
CUUS0200SACL11   ,0200,SACL11,1982-84=100,1984,S01,2024,S03
CUUS0200SACL1E   ,0200,SACL1E,1982-84=100,1984,S01,2024,S03
CUUS0200SAD      ,0200,SAD,1982-84=100,1984,S01,2024,S03
CUUS0200SAE      ,0200,SAE,DECEMBER 1997=100,1998,S01,2024,S03
CUUS0200SAEC     ,0200,SAEC,DECEMBER 2009=100,2010,S01,2024,S03
CUUS0200SAES     ,0200,SAES,DECEMBER 2009=100,2010,S01,2024,S03
CUUS0200SAF      ,0200,SAF,1982-84=100,1984,S01,2024,S03
CUUS0200SAF1     ,0200,SAF1,1982-84=100,1984,S01,2024,S03
CUUS0200SAF11    ,0200,SAF11,1982-84=100,1984,S01,2024,S03
CUUS0200SAF111   ,0200,SAF111,1982-84=100,2017,S02,2024,S03
CUUS0200SAF112   ,0200,SAF112,1982-84=100,2017,S02,2024,S03
CUUS0200SAF113   ,0200,SAF113,1982-84=100,2017,S02,2024,S03
CUUS0200SAF114   ,0200,SAF114,1982-84=100,2017,S02,2024,S03
CUUS0200SAF115   ,0200,SAF115,1982-84=100,2017,S02,2024,S03
CUUS0200SAF116   ,0200,SAF116,1982-84=100,1984,S01,2024,S03
CUUS0200SAG      ,0200,SAG,1982-84=100,1984,S01,2024,S03
CUUS0200SAGC     ,0200,SAGC,DECEMBER 2009=100,2010,S01,2024,S03
CUUS0200SAGS     ,0200,SAGS,DECEMBER 2009=100,2010,S01,2024,S03
CUUS0200SAH      ,0200,SAH,1982-84=100,1984,S01,2024,S03
CUUS0200SAH1     ,0200,SAH1,1982-84=100,1984,S01,2024,S03
CUUS0200SAH2     ,0200,SAH2,1982-84=100,1984,S01,2024,S03
CUUS0200SAH21    ,0200,SAH21,1982-84=100,1984,S01,2024,S03
CUUS0200SAH3     ,0200,SAH3,1982-84=100,1984,S01,2024,S03
CUUS0200SAH31    ,0200,SAH31,DECEMBER 2009=100,2010,S01,2024,S03
CUUS0200SAM      ,0200,SAM,1982-84=100,1984,S01,2024,S03
CUUS0200SAM1     ,0200,SAM1,1982-84=100,1984,S01,2024,S03
CUUS0200SAM2     ,0200,SAM2,1982-84=100,1984,S01,2024,S03
CUUS0200SAN      ,0200,SAN,1982-84=100,1984,S01,2024,S03
CUUS0200SANL1    ,0200,SANL1,1982-84=100,1984,S01,2024,S03
CUUS0200SANL11   ,0200,SANL11,1982-84=100,1984,S01,2024,S03
CUUS0200SANL113  ,0200,SANL113,1982-84=100,1984,S01,2024,S03
CUUS0200SANL13   ,0200,SANL13,1982-84=100,1984,S01,2024,S03
CUUS0200SAR      ,0200,SAR,DECEMBER 1997=100,1998,S01,2024,S03
CUUS0200SARC     ,0200,SARC,DECEMBER 2009=100,2010,S01,2024,S03
CUUS0200SARS     ,0200,SARS,DECEMBER 2009=100,2010,S01,2024,S03
CUUS0200SAS      ,0200,SAS,1982-84=100,1984,S01,2024,S03
CUUS0200SAS2RS   ,0200,SAS2RS,DECEMBER 1982=100,1984,S01,2024,S03
CUUS0200SAS367   ,0200,SAS367,1982-84=100,1984,S01,2024,S03
CUUS0200SAS4     ,0200,SAS4,1982-84=100,1984,S01,2024,S03
CUUS0200SASL2RS  ,0200,SASL2RS,DECEMBER 1982=100,1984,S01,2024,S03
CUUS0200SASL5    ,0200,SASL5,1982-84=100,1984,S01,2024,S03
CUUS0200SASLE    ,0200,SASLE,1982-84=100,1984,S01,2024,S03
CUUS0200SAT      ,0200,SAT,1982-84=100,1984,S01,2024,S03
CUUS0200SAT1     ,0200,SAT1,1982-84=100,1984,S01,2024,S03
CUUS0200SATCLTB  ,0200,SATCLTB,DECEMBER 2009=100,2010,S01,2024,S03
CUUS0200SEEB     ,0200,SEEB,DECEMBER 1977=100,2017,S02,2024,S03
CUUS0200SEFJ     ,0200,SEFJ,1982-84=100,2017,S02,2024,S03
CUUS0200SEFV     ,0200,SEFV,1982-84=100,1984,S01,2024,S03
CUUS0200SEHA     ,0200,SEHA,1982-84=100,1984,S01,2024,S03
CUUS0200SEHC     ,0200,SEHC,DECEMBER 1982=100,1984,S01,2024,S03
CUUS0200SEHC01   ,0200,SEHC01,DECEMBER 1982=100,1984,S01,2024,S03
CUUS0200SEHF     ,0200,SEHF,1982-84=100,1984,S01,2024,S03
CUUS0200SEHF01   ,0200,SEHF01,1982-84=100,1984,S01,2024,S03
CUUS0200SEHF02   ,0200,SEHF02,1982-84=100,1984,S01,2024,S03
CUUS0200SEMC     ,0200,SEMC,1982-84=100,1984,S01,2024,S03
CUUS0200SETA     ,0200,SETA,DECEMBER 1997=100,1998,S01,2024,S03
CUUS0200SETA01   ,0200,SETA01,1982-84=100,1984,S01,2024,S03
CUUS0200SETA02   ,0200,SETA02,1982-84=100,1984,S01,2024,S03
CUUS0200SETB     ,0200,SETB,1982-84=100,1984,S01,2024,S03
CUUS0200SETB01   ,0200,SETB01,1982-84=100,1984,S01,2024,S03
CUUS0200SETE     ,0200,SETE,DECEMBER 1977=100,2017,S02,2021,S03
CUUS0200SS45011  ,0200,SS45011,1982-84=100,1984,S01,2024,S03
CUUS0200SS4501A  ,0200,SS4501A,DECEMBER 1997=100,1998,S01,2021,S03
CUUS0200SS47014  ,0200,SS47014,1982-84=100,1984,S01,2024,S03
CUUS0200SS47015  ,0200,SS47015,DECEMBER 1993=100,1994,S01,2024,S03
CUUS0200SS47016  ,0200,SS47016,1982-84=100,1984,S01,2024,S03
CUUS0230SA0      ,0230,SA0,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SA0E     ,0230,SA0E,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SA0L1E   ,0230,SA0L1E,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SA0L2    ,0230,SA0L2,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SA0L5    ,0230,SA0L5,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SA0LE    ,0230,SA0LE,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAA      ,0230,SAA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAC      ,0230,SAC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SACL1    ,0230,SACL1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SACL11   ,0230,SACL11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAD      ,0230,SAD,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAE      ,0230,SAE,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAEC     ,0230,SAEC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAES     ,0230,SAES,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF      ,0230,SAF,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF1     ,0230,SAF1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF11    ,0230,SAF11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF111   ,0230,SAF111,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF112   ,0230,SAF112,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF113   ,0230,SAF113,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF114   ,0230,SAF114,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF115   ,0230,SAF115,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAF116   ,0230,SAF116,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAG      ,0230,SAG,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAGC     ,0230,SAGC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAGS     ,0230,SAGS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAH      ,0230,SAH,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAH1     ,0230,SAH1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAH2     ,0230,SAH2,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAH21    ,0230,SAH21,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAH3     ,0230,SAH3,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAH31    ,0230,SAH31,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAM      ,0230,SAM,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAN      ,0230,SAN,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SANL1    ,0230,SANL1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SANL11   ,0230,SANL11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAR      ,0230,SAR,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAS      ,0230,SAS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SASL2RS  ,0230,SASL2RS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SASL5    ,0230,SASL5,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAT      ,0230,SAT,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SAT1     ,0230,SAT1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SATCLTB  ,0230,SATCLTB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEEB     ,0230,SEEB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEFJ     ,0230,SEFJ,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEFV     ,0230,SEFV,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEHA     ,0230,SEHA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEHC     ,0230,SEHC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEHC01   ,0230,SEHC01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEHF     ,0230,SEHF,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEHF01   ,0230,SEHF01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SEHF02   ,0230,SEHF02,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SETA     ,0230,SETA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SETA01   ,0230,SETA01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SETA02   ,0230,SETA02,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SETB     ,0230,SETB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SETB01   ,0230,SETB01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SETE     ,0230,SETE,DECEMBER 2017=100,2018,S01,2021,S03
CUUS0230SS47014  ,0230,SS47014,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SS47015  ,0230,SS47015,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0230SS47016  ,0230,SS47016,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SA0      ,0240,SA0,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SA0E     ,0240,SA0E,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SA0L1E   ,0240,SA0L1E,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SA0L2    ,0240,SA0L2,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SA0L5    ,0240,SA0L5,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SA0LE    ,0240,SA0LE,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAA      ,0240,SAA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAC      ,0240,SAC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SACL1    ,0240,SACL1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SACL11   ,0240,SACL11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAD      ,0240,SAD,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAE      ,0240,SAE,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAEC     ,0240,SAEC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAES     ,0240,SAES,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF      ,0240,SAF,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF1     ,0240,SAF1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF11    ,0240,SAF11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF111   ,0240,SAF111,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF112   ,0240,SAF112,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF113   ,0240,SAF113,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF114   ,0240,SAF114,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF115   ,0240,SAF115,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAF116   ,0240,SAF116,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAG      ,0240,SAG,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAGC     ,0240,SAGC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAGS     ,0240,SAGS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAH      ,0240,SAH,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAH1     ,0240,SAH1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAH2     ,0240,SAH2,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAH21    ,0240,SAH21,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAH3     ,0240,SAH3,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAH31    ,0240,SAH31,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAM      ,0240,SAM,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAN      ,0240,SAN,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SANL1    ,0240,SANL1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SANL11   ,0240,SANL11,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAR      ,0240,SAR,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAS      ,0240,SAS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SASL2RS  ,0240,SASL2RS,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SASL5    ,0240,SASL5,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAT      ,0240,SAT,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SAT1     ,0240,SAT1,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SATCLTB  ,0240,SATCLTB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEEB     ,0240,SEEB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEFJ     ,0240,SEFJ,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEFV     ,0240,SEFV,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEHA     ,0240,SEHA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEHC     ,0240,SEHC,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEHC01   ,0240,SEHC01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEHF     ,0240,SEHF,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEHF01   ,0240,SEHF01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SEHF02   ,0240,SEHF02,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SETA     ,0240,SETA,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SETA01   ,0240,SETA01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SETA02   ,0240,SETA02,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SETB     ,0240,SETB,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SETB01   ,0240,SETB01,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SETE     ,0240,SETE,DECEMBER 2017=100,2018,S01,2021,S03
CUUS0240SS47014  ,0240,SS47014,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SS47015  ,0240,SS47015,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0240SS47016  ,0240,SS47016,DECEMBER 2017=100,2018,S01,2024,S03
CUUS0300AA0      ,0300,AA0,DECEMBER 1977=100,1984,S01,2024,S03
CUUS0300SA0      ,0300,SA0,1982-84=100,1984,S01,2024,S03
CUUS0300SA0E     ,0300,SA0E,1982-84=100,1984,S01,2024,S03
CUUS0300SA0L1    ,0300,SA0L1,1982-84=100,1984,S01,2024,S03
